ID	NRPS	Terpene	Others	RiPPs	Other PKSs	PKS-NRP_Hybrids	PKSI	Saccharides
AAB-S01R1_53	0	1	0	1	0	0	0	0
AAB-S01R2_29	0	2	0	1	0	0	0	0
AAB-S01R3_70	0	4	0	1	0	0	0	0
AAB-S01R4_3	0	0	0	1	0	0	0	0
AAB-S01R5_142	0	0	0	1	0	0	0	0
AAB-S01R5_232	0	0	0	2	0	0	0	0
AAB-S02R1_1	0	1	0	6	0	0	0	0
AAB-S02R3_123	0	0	0	1	0	0	0	0
AAB-S02R4_162	0	2	0	1	0	0	0	0
AAB-S02R4_52	0	1	0	2	0	0	0	0
AAB-S02R5_35	0	2	0	1	0	0	0	0
AAB-S03R1_41	0	0	0	1	0	0	0	0
AAB-S03R3_19	0	0	0	1	0	0	0	0
AAB-S03R3_238	0	1	0	1	0	0	0	0
AAB-S03R3_62	0	1	0	1	0	0	0	0
AAB-S03R4_155	0	0	0	1	0	0	0	0
AAB-S03R5_61	0	0	0	1	0	0	0	0
AAB-S04R1_166	0	0	0	2	0	0	0	0
AAB-S04R3_146	0	0	0	1	0	0	0	0
AAB-S04R3_184	0	0	0	1	0	0	0	0
AAB-S04R3_221	0	0	0	1	0	0	0	0
AAB-S04R3_36	0	0	0	1	0	0	0	0
AAB-S04R4_86	0	1	0	1	0	0	0	0
AAB-S05R1_249	0	0	0	1	0	0	0	0
AAB-S05R1_309	0	1	0	1	0	0	0	0
AAB-S05R3_22	0	0	0	1	0	0	0	0
AAB-S05R3_5	0	1	0	1	0	0	0	0
AAB-S06R2_143	0	1	0	1	0	0	0	0
AAB-S06R4_331	0	1	0	1	0	0	0	0
AAB-S07R3_27	0	0	0	1	0	0	0	0
AAB-S07R4_149	0	1	0	1	0	0	0	0
AAB-S07R5_70	0	0	0	1	0	0	0	0
AAB-S07R5_78	0	0	0	1	0	0	0	0
AAB-S08R1_11	0	1	0	3	0	0	0	0
AAB-S08R3_8	0	0	0	1	0	0	0	0
AAB-S08R4_21	0	0	0	1	0	0	0	0
AAB-S08R4_237	0	0	0	1	0	0	0	0
AAB-S08R5_149	0	1	0	1	0	0	0	0
AAB-S08R5_209	0	0	0	1	0	0	0	0
AAB-S08R5_303	0	0	0	2	0	0	0	0
AAB-S08R5_99	0	0	0	2	0	0	0	0
AAB-S09R2_39	0	1	0	1	0	0	0	0
AAB-S10R1_219	0	1	0	1	0	0	0	0
AAB-S10R1_99	0	0	0	1	0	0	0	0
AAB-S10R3_148	0	1	0	2	0	0	0	0
AAB-S10R3_211	0	2	0	1	0	0	0	0
AAB-S10R3_246	0	2	0	5	0	0	0	0
AAB-S10R4_23	0	0	0	1	0	0	0	0
AAB-S11R1_87	0	0	0	1	0	0	0	0
AAB-S13R1_188	0	0	0	1	0	0	0	0
AAB-S13R2_73	0	1	0	1	0	0	0	0
AAB-S13R3_108	0	1	0	1	0	0	0	0
AAB-S13R3_112	0	2	0	1	0	0	0	0
AAB-S14R1_157	0	2	0	1	0	0	0	0
AAB-S14R2_91	0	0	0	1	0	0	0	0
AAB-S14R3_136	0	0	0	1	0	0	0	0
AAB-S15R3_148	0	0	0	2	0	0	0	0
AAB-S15R3_51	0	3	0	1	0	0	0	0
AAB-S19R1_58	0	0	0	1	0	0	0	0
AAB-S19R1_87	0	0	0	1	0	0	0	0
AAB-S19R2_113	0	0	0	1	0	0	0	0
AAB-S19R2_158	0	0	0	1	0	0	0	0
AAB-S19R2_184	0	1	0	1	0	0	0	0
AAB-S19R4_187	0	0	0	1	0	0	0	0
AAB-S21R1_112	0	1	0	2	0	0	0	0
AAB-S21R3_80	0	1	0	1	0	0	0	0
AAB-S21R4_34	0	0	0	1	0	0	0	0
AAB-S21R5_50	0	0	0	1	0	0	0	0
AAB-S22R5_186	0	2	0	1	0	0	0	0
AAB-S23R2_81	0	0	0	1	0	0	0	0
AAB-S23R4_222	0	0	0	1	0	0	0	0
AAB-S23R4_51	0	1	0	1	0	0	0	0
AAB-S24R1_19	0	2	0	1	0	0	0	0
AAB-S24R1_50	0	0	0	1	0	0	0	0
AAB-S24R1_81	0	0	0	1	0	0	0	0
AAB-S24R2_103	0	0	0	1	0	0	0	0
AAB-S24R2_135	0	2	0	1	0	0	0	0
AAB-S24R2_152	0	0	0	1	0	0	0	0
AAB-S24R2_204	0	1	0	2	0	0	0	0
AAB-S24R2_28	0	1	0	1	0	0	0	0
AAB-S24R3_37	0	0	0	1	0	0	0	0
AAB-S24R4_14	0	0	0	1	0	0	0	0
AAB-S24R4_147	0	1	0	1	0	0	0	0
AAB-S24R5_68	0	1	0	1	0	0	0	0
AAB-S25R1_28	0	2	0	1	0	0	0	0
AAB-S25R3_141	0	0	0	1	0	0	0	0
AAB-S25R4_10	0	2	0	1	0	0	0	0
AAB-S26R1_2	0	3	0	2	0	0	0	0
AAB-S26R1_39	0	0	0	1	0	0	0	0
AAB-S26R1_64	0	1	0	1	0	0	0	0
AAB-S26R2_29	0	0	0	1	0	0	0	0
AAB-S26R3_247	0	1	0	1	0	0	0	0
AAB-S26R3_260	0	0	0	1	0	0	0	0
AAB-S26R4_216	0	1	0	1	0	0	0	0
AAB-S26R4_273	0	2	0	1	0	0	0	0
AAB-S26R5_117	0	1	0	1	0	0	0	0
AAB-S26R5_153	0	1	0	3	0	0	0	0
AAB-S26R5_248	0	1	0	1	0	0	0	0
AAB-S27R2_82	0	0	0	1	0	0	0	0
AAB-S27R4_167	0	0	0	1	0	0	0	0
AAB-S27R4_22	0	0	0	1	0	0	0	0
AAB-S27R5_146	0	0	0	1	0	0	0	0
AAB-S27R5_212	0	0	0	1	0	0	0	0
AAB-S28R1_300	0	0	0	1	0	0	0	0
AAB-S28R2_164	0	0	0	1	0	0	0	0
AAB-S28R2_170	0	1	0	1	0	0	0	0
AAB-S28R3_120	0	1	0	1	0	0	0	0
AAB-S28R5_166	0	0	0	1	0	0	0	0
AAB-S28R5_64	0	2	0	1	0	0	0	0
AAB-S29R1_31	0	3	0	2	0	0	0	0
AAB-S29R2_215	0	1	0	1	0	0	0	0
AAB-S29R3_146	0	0	0	1	0	0	0	0
AAB-S29R3_261	0	0	0	1	0	0	0	0
AAB-S29R4_165	0	0	0	1	0	0	0	0
AAB-S29R4_19	0	2	0	3	0	0	0	0
AAB-S29R4_61	0	1	0	1	0	0	0	0
AAB-S31R3_142	0	0	0	1	0	0	0	0
ANP-S42R1_41	0	0	0	1	0	0	0	0
ANP-S42R3_9	0	0	0	1	0	0	0	0
ANP-S42R4_123	0	1	0	1	0	0	0	0
ANP-S42R4_15	0	2	0	1	0	0	0	0
ANP-S42R4_168	0	0	0	1	0	0	0	0
ANP-S42R5_30	0	1	0	1	0	0	0	0
ANP-S43R5_164	0	0	0	1	0	0	0	0
DAS-S51R3_45	0	0	0	1	0	0	0	0
DAS-S52R3_123	0	0	0	1	0	0	0	0
DAS-S52R3_276	0	1	0	1	0	0	0	0
DAS-S52R3_36	0	0	0	1	0	0	0	0
DAS-S52R5_13	0	2	0	1	0	0	0	0
DAS-S52R5_131	0	0	0	1	0	0	0	0
DAS-S52R5_43	0	0	0	1	0	0	0	0
DAS-S53R2_128	0	1	0	1	0	0	0	0
DAS-S53R2_161	0	2	0	2	0	0	0	0
DAS-S53R2_29	0	0	0	1	0	0	0	0
DAS-S53R3_37	0	0	0	1	0	0	0	0
DAS-S53R5_153	0	1	0	1	0	0	0	0
DAS-S53R5_75	0	0	0	1	0	0	0	0
JFJ-S34R1_14	0	2	0	1	0	0	0	0
JFJ-S34R3_153	0	0	0	1	0	0	0	0
JFJ-S34R3_316	0	1	0	1	0	0	0	0
JFJ-S34R3_99	0	0	0	2	0	0	0	0
JFJ-S34R4_146	0	1	0	1	0	0	0	0
JFJ-S35R1_136	0	0	0	1	0	0	0	0
JFJ-S35R1_157	0	0	0	1	0	0	0	0
JFJ-S35R1_23	0	0	0	1	0	0	0	0
JFJ-S35R3_64	0	0	0	1	0	0	0	0
JFJ-S35R4_91	0	1	0	1	0	0	0	0
JFJ-S36R1_175	0	0	0	1	0	0	0	0
JFJ-S36R1_214	0	1	0	1	0	0	0	0
JFJ-S36R2_123	0	3	0	1	0	0	0	0
JFJ-S36R2_78	0	1	0	1	0	0	0	0
JFJ-S36R2_84	0	0	0	2	0	0	0	0
JFJ-S36R3_113	0	0	0	1	0	0	0	0
JFJ-S36R3_154	0	1	0	1	0	0	0	0
JFJ-S36R5_131	0	0	0	1	0	0	0	0
JFJ-S37R1_170	0	0	0	1	0	0	0	0
JFJ-S37R4_76	0	0	0	1	0	0	0	0
JFJ-S37R5_117	0	0	0	1	0	0	0	0
JFJ-S37R5_76	0	0	0	1	0	0	0	0
JFJ-S38R3_119	0	1	0	1	0	0	0	0
JFJ-S38R3_158	0	0	0	1	0	0	0	0
JFJ-S38R3_64	0	0	0	1	0	0	0	0
JFJ-S38R4_130	0	1	0	2	0	0	0	0
JFJ-S38R5_132	0	1	0	1	0	0	0	0
JFJ-S38R5_40	0	1	0	1	0	0	0	0
KKK-S54R1_14	0	2	0	2	0	0	0	0
KKK-S55R1_144	0	0	0	1	0	0	0	0
KKK-S55R2_298	0	0	0	1	0	0	0	0
KKK-S55R3_174	0	0	0	1	0	0	0	0
KKK-S56R1_198	0	1	0	1	0	0	0	0
KKK-S56R2_128	0	0	0	1	0	0	0	0
KKK-S56R2_156	0	0	0	1	0	0	0	0
KKK-S57R3_55	0	1	0	1	0	0	0	0
KKK-S58R2_121	0	0	0	1	0	0	0	0
KKK-S58R2_23	0	0	0	2	0	0	0	0
KKK-S61R2_62	0	0	0	1	0	0	0	0
LAL-S44R1_86	0	0	0	1	0	0	0	0
LAL-S44R2_194	0	0	0	1	0	0	0	0
LAL-S44R2_5	0	0	0	1	0	0	0	0
LAL-S44R4_212	0	0	0	1	0	0	0	0
LAL-S44R4_87	0	0	0	1	0	0	0	1
LAL-S44R5_58	0	0	0	1	0	0	0	0
LAL-S45R3_176	0	1	0	2	0	0	0	0
NKL-S46R2_68	0	0	0	1	0	0	0	0
NKL-S46R3_114	0	0	0	1	0	0	0	0
NKL-S47R3_143	0	3	0	1	0	0	0	0
NKL-S47R3_86	0	0	0	1	0	0	0	0
PLA-S39R1_9	0	0	0	1	0	0	0	0
PLA-S39R2_44	0	0	0	2	0	0	0	0
PLA-S39R3_43	0	0	0	1	0	0	0	0
PLA-S39R3_89	0	1	0	1	0	0	0	0
PLA-S39R5_51	0	2	0	1	0	0	0	0
PLA-S40R3_105	0	0	0	1	0	0	0	0
PLA-S40R3_6	0	0	0	1	0	0	0	0
PLA-S40R3_65	0	0	0	1	0	0	0	0
TUW-S65R3_158	0	0	0	1	0	0	0	0
VJW-S48R1_10	0	1	0	2	0	0	0	0
VJW-S48R2_6	0	1	0	1	0	0	0	0
VJW-S48R4_63	0	1	0	1	0	0	0	0
VJW-S48R4_66	0	1	0	1	0	0	0	0
VJW-S50R1_129	0	1	0	1	0	0	0	0
VJW-S50R1_60	0	1	0	1	0	0	0	0
AAB-S01R4_136	0	0	0	0	0	0	0	1
AAB-S10R1_172	0	0	0	0	0	0	0	1
AAB-S10R1_9	0	0	0	0	0	0	0	1
AAB-S01R1_127	0	1	0	0	0	0	0	0
AAB-S01R1_171	0	1	0	0	0	0	0	0
AAB-S01R1_181	0	1	0	0	0	0	0	0
AAB-S01R1_217	0	1	0	0	0	0	0	0
AAB-S01R1_30	0	1	0	0	0	0	0	0
AAB-S01R3_117	0	1	0	0	0	0	0	0
AAB-S01R3_226	0	1	0	0	0	0	0	0
AAB-S01R3_94	0	1	0	0	0	0	0	0
AAB-S01R4_148	0	1	0	0	0	0	0	0
AAB-S01R5_69	0	2	0	0	0	0	0	0
AAB-S01R5_84	0	1	0	0	0	0	0	0
AAB-S02R2_153	0	1	0	0	0	0	0	0
AAB-S02R2_53	0	1	0	0	0	0	0	0
AAB-S02R2_76	0	1	0	0	0	0	0	0
AAB-S02R2_93	0	1	0	0	0	0	0	0
AAB-S02R3_161	0	1	0	0	0	0	0	0
AAB-S02R3_178	0	1	0	0	0	0	0	0
AAB-S02R3_245	0	1	0	0	0	0	0	0
AAB-S02R3_53	0	1	0	0	0	0	0	0
AAB-S02R4_102	0	1	0	0	0	0	0	0
AAB-S02R4_190	0	1	0	0	0	0	0	0
AAB-S02R4_250	0	1	0	0	0	0	0	0
AAB-S02R4_28	0	1	0	0	0	0	0	0
AAB-S02R4_37	0	1	0	0	0	0	0	0
AAB-S02R4_47	0	1	0	0	0	0	0	0
AAB-S02R4_64	0	1	0	0	0	0	0	0
AAB-S02R5_108	0	1	0	0	0	0	0	0
AAB-S02R5_114	0	1	0	0	0	0	0	0
AAB-S02R5_223	0	1	0	0	0	0	0	0
AAB-S02R5_23	0	1	0	0	0	0	0	0
AAB-S02R5_24	0	1	0	0	0	0	0	0
AAB-S03R1_63	0	1	0	0	0	0	0	0
AAB-S03R2_149	0	1	0	0	0	0	0	0
AAB-S03R3_41	0	2	0	0	0	0	0	0
AAB-S03R5_51	0	1	0	0	0	0	0	0
AAB-S04R1_164	0	1	0	0	0	0	0	0
AAB-S04R1_19	0	1	0	0	0	0	0	0
AAB-S04R1_196	0	1	0	0	0	0	0	0
AAB-S04R1_20	0	1	0	0	0	0	0	0
AAB-S04R1_217	0	1	0	0	0	0	0	0
AAB-S04R1_37	0	1	0	0	0	0	0	0
AAB-S04R1_41	0	1	0	0	0	0	0	0
AAB-S04R3_150	0	1	0	0	0	0	0	0
AAB-S04R3_206	0	1	0	0	0	0	0	0
AAB-S04R3_253	0	1	0	0	0	0	0	0
AAB-S04R3_267	0	1	0	0	0	0	0	0
AAB-S04R4_135	0	1	0	0	0	0	0	0
AAB-S04R4_206	0	1	0	0	0	0	0	0
AAB-S04R4_208	0	1	0	0	0	0	0	0
AAB-S04R4_253	0	1	0	0	0	0	0	0
AAB-S04R4_281	0	2	0	0	0	0	0	0
AAB-S04R5_91	0	1	0	0	0	0	0	0
AAB-S05R1_355	0	2	0	0	0	0	0	0
AAB-S05R1_78	0	1	0	0	0	0	0	0
AAB-S05R1_80	0	1	0	0	0	0	0	0
AAB-S06R2_135	0	1	0	0	0	0	0	0
AAB-S06R2_19	0	1	0	0	0	0	0	0
AAB-S06R2_38	0	1	0	0	0	0	0	0
AAB-S06R4_105	0	2	0	0	0	0	0	0
AAB-S06R4_32	0	1	0	0	0	0	0	0
AAB-S06R4_71	0	1	0	0	0	0	0	0
AAB-S06R4_89	0	2	0	0	0	0	0	0
AAB-S08R1_292	0	1	0	0	0	0	0	0
AAB-S08R1_338	0	1	0	0	0	0	0	0
AAB-S08R1_60	0	1	0	0	0	0	0	0
AAB-S08R4_197	0	2	0	0	0	0	0	0
AAB-S08R4_225	0	1	0	0	0	0	0	0
AAB-S08R4_268	0	1	0	0	0	0	0	0
AAB-S08R4_63	0	1	0	0	0	0	0	0
AAB-S08R5_263	0	1	0	0	0	0	0	0
AAB-S08R5_331	0	1	0	0	0	0	0	0
AAB-S10R1_121	0	1	0	0	0	0	0	0
AAB-S10R1_218	0	1	0	0	0	0	0	0
AAB-S10R1_238	0	1	0	0	0	0	0	0
AAB-S10R3_164	0	1	0	0	0	0	0	0
AAB-S10R3_77	0	2	0	0	0	0	0	0
AAB-S10R3_95	0	3	0	0	0	0	0	0
AAB-S10R4_38	0	2	0	0	0	0	0	0
AAB-S10R4_90	0	1	0	0	0	0	0	0
AAB-S11R1_129	0	1	0	0	0	0	0	0
AAB-S11R1_33	0	1	0	0	0	0	0	0
AAB-S11R2_15	0	3	0	0	0	0	0	0
AAB-S11R2_19	0	1	0	0	0	0	0	0
AAB-S11R2_81	0	1	0	0	0	0	0	0
AAB-S11R3_8	0	1	0	0	0	0	0	0
AAB-S12R2_132	0	1	0	0	0	0	0	0
AAB-S13R1_30	0	1	0	0	0	0	0	0
AAB-S13R2_178	0	1	0	0	0	0	0	0
AAB-S13R2_20	0	1	0	0	0	0	0	0
AAB-S13R2_227	0	2	0	0	0	0	0	0
AAB-S13R2_45	0	1	0	0	0	0	0	0
AAB-S13R3_150	0	1	0	0	0	0	0	0
AAB-S14R2_141	0	1	0	0	0	0	0	0
AAB-S14R2_99	0	1	0	0	0	0	0	0
AAB-S15R2_64	0	1	0	0	0	0	0	0
AAB-S17R1_63	0	1	0	0	0	0	0	0
AAB-S17R4_102	0	1	0	0	0	0	0	0
AAB-S17R4_53	0	1	0	0	0	0	0	0
AAB-S17R4_69	0	1	0	0	0	0	0	0
AAB-S17R4_7	0	1	0	0	0	0	0	0
AAB-S17R5_73	0	1	0	0	0	0	0	0
AAB-S18R2_90	0	1	0	0	0	0	0	0
AAB-S19R1_164	0	1	0	0	0	0	0	0
AAB-S19R1_37	0	1	0	0	0	0	0	0
AAB-S19R2_10	0	1	0	0	0	0	0	0
AAB-S19R2_145	0	1	0	0	0	0	0	0
AAB-S19R2_33	0	1	0	0	0	0	0	0
AAB-S19R2_34	0	1	0	0	0	0	0	0
AAB-S19R2_62	0	1	0	0	0	0	0	0
AAB-S20R4_128	0	1	0	0	0	0	0	0
AAB-S20R5_2	0	1	0	0	0	0	0	0
AAB-S20R5_46	0	1	0	0	0	0	0	0
AAB-S21R1_158	0	2	0	0	0	0	0	0
AAB-S22R5_17	0	1	0	0	0	0	0	0
AAB-S22R5_25	0	1	0	0	0	0	0	0
AAB-S23R2_128	0	1	0	0	0	0	0	0
AAB-S23R4_113	0	1	0	0	0	0	0	0
AAB-S23R4_2	0	1	0	0	0	0	0	0
AAB-S23R4_200	0	1	0	0	0	0	0	0
AAB-S23R4_251	0	1	0	0	0	0	0	0
AAB-S23R4_259	0	1	0	0	0	0	0	0
AAB-S23R4_55	0	1	0	0	0	0	0	0
AAB-S23R4_56	0	1	0	0	0	0	0	0
AAB-S24R1_11	0	1	0	0	0	0	0	0
AAB-S24R1_7	0	3	0	0	0	0	0	0
AAB-S24R1_89	0	1	0	0	0	0	0	0
AAB-S24R2_127	0	1	0	0	0	0	0	0
AAB-S24R2_173	0	1	0	0	0	0	0	0
AAB-S24R2_232	0	1	0	0	0	0	0	0
AAB-S24R2_254	0	1	0	0	0	0	0	0
AAB-S24R2_33	0	1	0	0	0	0	0	0
AAB-S24R2_64	0	1	0	0	0	0	0	0
AAB-S24R3_10	0	1	0	0	0	0	0	0
AAB-S24R4_149	0	1	0	0	0	0	0	0
AAB-S24R5_140	0	1	0	0	0	0	0	0
AAB-S25R1_155	0	2	0	0	0	0	0	0
AAB-S25R1_25	0	1	0	0	0	0	0	0
AAB-S25R1_69	0	1	0	0	0	0	0	0
AAB-S25R2_11	0	1	0	0	0	0	0	0
AAB-S25R2_130	0	1	0	0	0	0	0	0
AAB-S25R2_4	0	1	0	0	0	0	0	0
AAB-S25R3_96	0	1	0	0	0	0	0	0
AAB-S25R4_146	0	2	0	0	0	0	0	0
AAB-S25R4_24	0	1	0	0	0	0	0	0
AAB-S26R1_27	0	1	0	0	0	0	0	0
AAB-S26R1_54	0	1	0	0	0	0	0	0
AAB-S26R1_57	0	1	0	0	0	0	0	0
AAB-S26R3_101	0	2	0	0	0	0	0	0
AAB-S26R3_217	0	1	0	0	0	0	0	0
AAB-S26R3_286	0	1	0	0	0	0	0	0
AAB-S26R3_289	0	2	0	0	0	0	0	0
AAB-S26R3_299	0	1	0	0	0	0	0	0
AAB-S26R3_65	0	1	0	0	0	0	0	0
AAB-S26R3_72	0	1	0	0	0	0	0	0
AAB-S26R4_190	0	1	0	0	0	0	0	0
AAB-S26R4_284	0	1	0	0	0	0	0	0
AAB-S26R4_312	0	1	0	0	0	0	0	0
AAB-S27R1_161	0	2	0	0	0	0	0	0
AAB-S27R1_53	0	2	0	0	0	0	0	0
AAB-S27R2_287	0	1	0	0	0	0	0	0
AAB-S27R4_193	0	1	0	0	0	0	0	0
AAB-S27R4_212	0	1	0	0	0	0	0	0
AAB-S27R4_223	0	1	0	0	0	0	0	0
AAB-S27R4_239	0	1	0	0	0	0	0	0
AAB-S27R5_90	0	1	0	0	0	0	0	0
AAB-S28R1_169	0	1	0	0	0	0	0	0
AAB-S28R1_235	0	1	0	0	0	0	0	0
AAB-S28R2_231	0	1	0	0	0	0	0	0
AAB-S28R2_302	0	1	0	0	0	0	0	0
AAB-S28R2_349	0	2	0	0	0	0	0	0
AAB-S28R2_380	0	1	0	0	0	0	0	0
AAB-S28R2_425	0	1	0	0	0	0	0	0
AAB-S28R4_130	0	1	0	0	0	0	0	0
AAB-S28R4_173	0	1	0	0	0	0	0	0
AAB-S28R4_187	0	1	0	0	0	0	0	0
AAB-S28R4_88	0	1	0	0	0	0	0	0
AAB-S28R5_28	0	2	0	0	0	0	0	0
AAB-S28R5_44	0	1	0	0	0	0	0	0
AAB-S29R1_104	0	1	0	0	0	0	0	0
AAB-S29R1_205	0	1	0	0	0	0	0	0
AAB-S29R1_222	0	1	0	0	0	0	0	0
AAB-S29R1_228	0	1	0	0	0	0	0	0
AAB-S29R1_40	0	1	0	0	0	0	0	0
AAB-S29R1_64	0	1	0	0	0	0	0	0
AAB-S29R1_91	0	2	0	0	0	0	0	0
AAB-S29R2_247	0	1	0	0	0	0	0	0
AAB-S29R3_123	0	2	0	0	0	0	0	0
AAB-S29R3_199	0	2	0	0	0	0	0	0
AAB-S29R4_102	0	1	0	0	0	0	0	0
AAB-S29R5_138	0	1	0	0	0	0	0	0
AAB-S32R3_25	0	1	0	0	0	0	0	0
AAB-S33R1_6	0	1	0	0	0	0	0	0
AAB-S33R3_71	0	1	0	0	0	0	0	0
ANP-S42R4_144	0	1	0	0	0	0	0	0
ANP-S42R4_22	0	1	0	0	0	0	0	0
ANP-S43R5_23	0	2	0	0	0	0	0	0
ANP-S43R5_40	0	1	0	0	0	0	0	0
DAS-S51R2_40	0	1	0	0	0	0	0	0
DAS-S51R2_73	0	2	0	0	0	0	0	0
DAS-S51R4_27	0	1	0	0	0	0	0	0
DAS-S51R4_6	0	1	0	0	0	0	0	0
DAS-S51R4_66	0	1	0	0	0	0	0	0
DAS-S51R5_35	0	1	0	0	0	0	0	0
DAS-S51R5_73	0	2	0	0	0	0	0	0
DAS-S52R1_125	0	1	0	0	0	0	0	0
DAS-S52R1_4	0	2	0	0	0	0	0	0
DAS-S52R1_95	0	2	0	0	0	0	0	0
DAS-S52R1_96	0	1	0	0	0	0	0	0
DAS-S52R2_2	0	1	0	0	0	0	0	0
DAS-S52R2_49	0	1	0	0	0	0	0	0
DAS-S52R3_172	0	1	0	0	0	0	0	0
DAS-S52R3_54	0	5	0	0	0	0	0	0
DAS-S52R4_44	0	1	0	0	0	0	0	0
DAS-S52R5_26	0	1	0	0	0	0	0	0
DAS-S52R5_63	0	1	0	0	0	0	0	0
DAS-S53R1_72	0	1	0	0	0	0	0	0
DAS-S53R4_25	0	1	0	0	0	0	0	0
DAS-S53R5_216	0	1	0	0	0	0	0	0
DAS-S53R5_254	0	1	0	0	0	0	0	0
JFJ-S34R3_200	0	1	0	0	0	0	0	0
JFJ-S34R3_252	0	1	0	0	0	0	0	0
JFJ-S34R3_293	0	1	0	0	0	0	0	0
JFJ-S34R4_131	0	1	0	0	0	0	0	0
JFJ-S34R4_91	0	1	0	0	0	0	0	0
JFJ-S35R1_132	0	1	0	0	0	0	0	0
JFJ-S35R1_201	0	1	0	0	0	0	0	0
JFJ-S35R1_72	0	1	0	0	0	0	0	0
JFJ-S35R2_129	0	1	0	0	0	0	0	0
JFJ-S35R2_66	0	1	0	0	0	0	0	0
JFJ-S35R3_161	0	1	0	0	0	0	0	0
JFJ-S35R4_181	0	1	0	0	0	0	0	0
JFJ-S35R5_53	0	1	0	0	0	0	0	0
JFJ-S35R5_66	0	1	0	0	0	0	0	0
JFJ-S36R1_174	0	1	0	0	0	0	0	0
JFJ-S36R1_185	0	1	0	0	0	0	0	0
JFJ-S36R1_46	0	1	0	0	0	0	0	0
JFJ-S36R2_148	0	2	0	0	0	0	0	0
JFJ-S36R3_116	0	1	0	0	0	0	0	0
JFJ-S36R3_44	0	1	0	0	0	0	0	0
JFJ-S36R4_9	0	1	0	0	0	0	0	0
JFJ-S36R4_94	0	1	0	0	0	0	0	0
JFJ-S36R5_78	0	1	0	0	0	0	0	0
JFJ-S37R2_1	0	1	0	0	0	0	0	0
JFJ-S37R4_114	0	2	0	0	0	0	0	0
JFJ-S37R4_127	0	1	0	0	0	0	0	0
JFJ-S37R5_125	0	1	0	0	0	0	0	0
JFJ-S38R2_118	0	1	0	0	0	0	0	0
JFJ-S38R2_90	0	1	0	0	0	0	0	0
JFJ-S38R4_18	0	1	0	0	0	0	0	0
JFJ-S38R4_54	0	1	0	0	0	0	0	0
JFJ-S38R5_128	0	2	0	0	0	0	0	0
JFJ-S38R5_190	0	1	0	0	0	0	0	0
KKK-S54R1_130	0	1	0	0	0	0	0	0
KKK-S54R1_149	0	1	0	0	0	0	0	0
KKK-S55R1_121	0	1	0	0	0	0	0	0
KKK-S55R1_91	0	2	0	0	0	0	0	0
KKK-S55R2_279	0	1	0	0	0	0	0	0
KKK-S57R1_113	0	1	0	0	0	0	0	0
KKK-S58R2_163	0	1	0	0	0	0	0	0
KKK-S58R2_36	0	1	0	0	0	0	0	0
KKK-S58R3_114	0	1	0	0	0	0	0	0
KKK-S61R3_79	0	1	0	0	0	0	0	0
LAL-S44R2_171	0	1	0	0	0	0	0	0
LAL-S44R5_65	0	1	0	0	0	0	0	0
LAL-S45R4_169	0	2	0	0	0	0	0	0
LAL-S45R4_47	0	1	0	0	0	0	0	0
NKL-S46R1_20	0	1	0	0	0	0	0	0
NKL-S46R2_104	0	1	0	0	0	0	0	0
NKL-S46R2_120	0	1	0	0	0	0	0	0
NKL-S46R2_22	0	1	0	0	0	0	0	0
NKL-S46R3_200	0	1	0	0	0	0	0	0
NKL-S46R3_96	0	1	0	0	0	0	0	0
PGN-S62R1_90	0	1	0	0	0	0	0	0
PLA-S39R1_125	0	1	0	0	0	0	0	0
PLA-S39R1_26	0	1	0	0	0	0	0	0
PLA-S39R2_127	0	1	0	0	0	0	0	0
PLA-S39R2_14	0	1	0	0	0	0	0	0
PLA-S39R2_32	0	1	0	0	0	0	0	0
PLA-S39R2_77	0	1	0	0	0	0	0	0
PLA-S39R3_15	0	1	0	0	0	0	0	0
PLA-S39R3_21	0	1	0	0	0	0	0	0
PLA-S39R5_117	0	1	0	0	0	0	0	0
PLA-S39R5_135	0	1	0	0	0	0	0	0
PLA-S39R5_143	0	2	0	0	0	0	0	0
PLA-S39R5_59	0	1	0	0	0	0	0	0
PLA-S40R1_71	0	1	0	0	0	0	0	0
PLA-S40R1_74	0	1	0	0	0	0	0	0
PLA-S40R3_104	0	1	0	0	0	0	0	0
PLA-S40R3_20	0	2	0	0	0	0	0	0
PLA-S40R3_72	0	2	0	0	0	0	0	0
PLA-S40R3_85	0	1	0	0	0	0	0	0
PLA-S40R4_25	0	1	0	0	0	0	0	0
TUW-S63R3_140	0	1	0	0	0	0	0	0
TUW-S63R3_25	0	1	0	0	0	0	0	0
TUW-S63R3_35	0	1	0	0	0	0	0	0
TUW-S64R1_52	0	1	0	0	0	0	0	0
TUW-S64R1_7	0	1	0	0	0	0	0	0
TUW-S64R4_10	0	1	0	0	0	0	0	0
TUW-S64R5_105	0	2	0	0	0	0	0	0
TUW-S65R3_144	0	2	0	0	0	0	0	0
TUW-S65R4_202	0	2	0	0	0	0	0	0
VJW-S48R1_91	0	1	0	0	0	0	0	0
VJW-S48R3_9	0	1	0	0	0	0	0	0
VJW-S48R4_111	0	2	0	0	0	0	0	0
VJW-S48R4_141	0	2	0	0	0	0	0	0
VJW-S48R4_28	0	1	0	0	0	0	0	0
VJW-S48R4_47	0	1	0	0	0	0	0	0
VJW-S48R4_59	0	1	0	0	0	0	0	0
VJW-S48R5_14	0	1	0	0	0	0	0	0
