ID	Completeness (%)	Contamination (%)	Genome_size	GC_content	Group	GTDB_classification	Min_contig_length	Max_contig_length	Mean_contig_length	Median_contig_length	N50	Num_contig	tRNA	5S_ribosomal_RNA	16S_ribosomal_RNA	23S_ribosomal_RNA	5S+16S+23S	NCBI_classification
AAB-S33R1_88	83.34	4.7	4137160	57.61	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2001	47933	6424	4746	8120	644	33	1	0	0	0	Bacteria;Acidobacteria
AAB-S33R2_107	92.95	3.96	4021722	57.88	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1602	100466	17795	11809	27743	226	45	1	1	2	1	Bacteria;Acidobacteria
AAB-S33R2_119	79.27	2.27	4720427	40.93	Medium quality	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavihumibacter	2007	29026	6227	5246	7548	758	24	0	0	0	0	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales
AAB-S33R2_120	93.87	3.62	4834041	50.59	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	1055	44710	9001	7039	11569	537	35	0	1	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
AAB-S33R2_50	93.97	3.57	2958287	68.31	Near complete	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9;VAYN01	1545	58773	10131	7627	14475	292	47	1	1	1	1	Bacteria;Actinobacteria;Actinobacteria
AAB-S33R2_52	96.12	2.82	4953253	59.27	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys	1431	52944	10791	7983	13927	459	40	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys
AAB-S33R2_68	94.31	2.93	3978728	64.84	Near complete	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;FEN-1250	2009	56825	7436	5775	9373	535	40	1	3	1	1	Bacteria;Gemmatimonadetes
AAB-S33R3_127	82.99	6.41	4442834	62.25	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;FEN-1191	2000	42527	4941	3018	6617	899	40	1	1	1	1	Bacteria;Proteobacteria;Gammaproteobacteria
AAB-S33R3_71	69.24	2.52	2370693	63.99	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter	2005	19611	4439	3618	5140	534	29	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
AAB-S33R3_89	82.58	6.2	3599793	72.3	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;F1-60-MAGs163	1508	34959	6545	5070	9037	550	24	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
AAB-S33R3_92	86.98	2.71	2625690	57.2	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Palsa-892	1514	85350	9022	5185	13907	291	42	0	2	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ANP-S42R1_27	92.49	4.75	5006910	58.15	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae	1045	24464	4399	3262	5368	1138	35	0	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales
ANP-S42R1_41	94.23	3.56	4660701	62.48	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Palsa-1005;PALSA-1003	2003	48496	6823	4700	9035	683	37	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria
ANP-S42R1_50	83.48	4.3	3140057	65.12	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;SG8-39;SCGC-AG-212-J23	2001	21549	4337	3545	4677	724	28	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria
ANP-S42R1_55	79.36	1.71	4715620	69.16	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	2001	30300	4871	3702	5670	968	28	1	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
ANP-S42R1_57	78.48	2.97	3599246	64.31	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Palsa-1005;VBCG01	2011	33241	4754	3826	5366	757	28	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria
ANP-S42R2_106	80.09	3.42	2875460	58.55	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae	2007	68246	7856	4413	13229	366	23	1	1	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales
ANP-S42R2_111	90.28	3.49	3877610	60.99	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys	1018	36288	5247	3804	7212	739	45	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ANP-S42R2_113	55.53	0.21	1338438	69.5	Partial	Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-875	1023	11388	3217	2889	3763	416	21	0	0	0	0	Bacteria;candidate division AD3
ANP-S42R2_119	94.49	3.95	4691700	54.93	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	1011	119440	13142	5535	32656	357	36	1	4	3	1	Bacteria;Acidobacteria
ANP-S42R2_11	99.07	4.17	3365095	64.56	Near complete	Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;Palsa-870	2719	234888	39129	26112	62853	86	45	1	1	1	1	Bacteria;candidate division AD3
ANP-S42R2_12	71.81	3.57	4567808	69.64	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;UBA9676	1501	14620	2760	2302	2862	1655	35	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R2_152	90.65	3.37	2718776	65.13	Near complete	Bacteria;Dormibacterota;Dormibacteria;Dormibacterales;Dormibacteraceae;Palsa-872	1023	22684	4336	3082	5821	627	43	1	1	1	1	Bacteria;candidate division AD3
ANP-S42R2_160	86.35	1.31	2735343	69.18	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	1501	22909	4955	3566	6691	552	39	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R2_49	81.6	2.14	2849618	67.34	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Acidothermales;Acidothermaceae;PALSA-607	1025	16068	3930	3170	4556	725	31	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R2_67	96.33	3.5	5102259	62.48	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Palsa-1005;PALSA-1003	1505	72016	9830	5505	17905	519	35	0	1	0	0	Bacteria;Proteobacteria;Betaproteobacteria
ANP-S42R2_87	73.78	3.4	2259916	68.31	Medium quality	Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-875	2007	18903	4405	3668	4849	513	47	1	0	1	0	Bacteria;candidate division AD3
ANP-S42R2_89	87.86	7.54	3804467	60.81	Medium quality	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;UBA4720	2000	66882	6257	3629	9437	608	49	0	0	0	0	Bacteria;Gemmatimonadetes
ANP-S42R3_10	63.59	2.56	2219423	63.75	Partial	Bacteria;Actinobacteriota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae	1001	7099	1866	1640	1953	1189	15	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
ANP-S42R3_114	57.76	0.67	2966259	70.56	Partial	Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Palsa-506	2001	10117	3138	2788	3171	945	19	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R3_118	92.31	2.34	6251357	65.54	Near complete	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	2005	68618	9020	6739	12230	693	41	2	1	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium
ANP-S42R3_125	80.41	3.96	4073232	45.85	Medium quality	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;UBA8621	1000	14506	2138	1679	2338	1905	14	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
ANP-S42R3_155	76.48	3.61	2613077	60.7	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Bog-1198	1002	21410	3526	2564	5135	741	20	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
ANP-S42R3_34	84.48	2.71	2214358	69.71	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9	1508	55372	5904	4120	7741	375	32	1	0	1	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R3_53	67.4	3.08	2674643	70.68	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Pseudonocardia	1034	24778	4320	3509	4947	619	38	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
ANP-S42R3_54	76.72	3.63	4412432	58.58	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2003	31084	5414	4058	6629	815	39	0	1	0	0	Bacteria;Acidobacteria
ANP-S42R3_9	77.3	3.64	4292205	57.59	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae	2007	32256	5234	4147	6079	820	30	1	0	0	0	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
ANP-S42R4_104	83.68	2.42	4261879	70.55	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	2038	50737	9204	7439	12219	463	26	0	1	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
ANP-S42R4_107	95.56	6.84	4580998	68.54	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1500	164533	9368	3592	25998	489	57	1	1	1	1	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
ANP-S42R4_115	95.78	7.21	8844758	58.66	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Acidobacteriaceae;PALSA-350	1501	88882	8174	3858	16093	1082	57	2	6	8	1	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
ANP-S42R4_123	85.01	3.78	5253518	58.38	Medium quality	Bacteria;Desulfobacterota_B;Binatia;Binatales;Binataceae	1063	38553	6608	5183	7894	795	40	1	1	0	0	Bacteria;Proteobacteria;Deltaproteobacteria
ANP-S42R4_139	89.71	3.78	4877176	65.17	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Mycobacteriaceae;Mycobacterium	2006	46019	7423	5661	9449	657	35	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium
ANP-S42R4_144	67.25	0.47	2623388	67.32	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Jatrophihabitantaceae;Iso899	2008	18210	4137	3356	4532	634	32	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia
ANP-S42R4_154	82.81	2.73	3794554	54.21	Medium quality	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales	1501	26501	5374	4451	6214	706	29	0	1	0	0	Bacteria;Verrucomicrobia
ANP-S42R4_156	68.85	2.28	2886169	68.89	Partial	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Jatrophihabitantaceae;QHCC01	1003	22436	4152	3465	4867	695	29	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales
ANP-S42R4_15	91.41	1.79	3945932	69.28	Near complete	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Jatrophihabitantaceae;QHCC01	2009	132300	21445	15471	35326	184	46	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales
ANP-S42R4_165	91.89	1.15	4172166	58.55	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;BOG-234	2602	68905	16556	13177	23176	252	38	1	0	1	0	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales
ANP-S42R4_168	93.06	8.6	4137905	68.92	Medium quality	Bacteria;Eremiobacterota;Eremiobacteria;UBP12;UBA5184;Palsa-1478	1503	79658	9154	6586	12789	452	66	1	0	1	0	Bacteria;candidate division WPS-2
ANP-S42R4_17	84.36	3.17	5725218	71.04	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Mycobacteriales;Pseudonocardiaceae;Pseudonocardia	2002	35928	6498	4784	8495	881	39	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia
ANP-S42R4_187	96.91	6.36	3875325	68.43	Medium quality	Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;PALSA-610;PALSA-610	1007	44332	5301	3865	7184	731	35	1	1	1	1	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R4_203	79.3	3.92	5921528	70.83	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Streptosporangiales;Streptosporangiaceae;Bog-532	2009	69645	8034	5873	10904	737	40	1	0	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R4_216	92.04	5.38	8589923	65.11	Medium quality	Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;PMG-095	2203	253409	35791	21891	65005	240	51	1	2	1	1	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
ANP-S42R4_222	79.73	2.99	2214993	69.95	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	1503	44039	5679	4407	7379	390	29	0	1	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R4_22	80.79	2.13	5186419	62.8	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	1500	29214	4775	3715	5704	1086	23	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria
ANP-S42R4_233	80.77	3.28	3763272	67.9	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	2004	33172	7633	5861	9749	493	33	1	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
ANP-S42R4_236	95.94	2.61	5737469	54.87	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2032	230988	21650	4863	68542	265	45	1	0	1	0	Bacteria;Acidobacteria
ANP-S42R4_237	68.53	1.42	3972493	58.42	Partial	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2001	40070	4478	3478	5021	887	23	1	1	1	1	Bacteria;Acidobacteria
ANP-S42R4_27	72.94	2.97	2415294	51.83	Medium quality	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae	1505	37681	6765	5428	7100	357	22	0	0	0	0	Bacteria;Chloroflexi
ANP-S42R4_31	97.84	2.43	8386952	62.94	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;VAZQ01	2519	221800	26540	16025	42170	316	50	1	1	1	1	Bacteria;Proteobacteria;Alphaproteobacteria
ANP-S42R4_34	82.13	2.56	3270510	66.42	Medium quality	Bacteria;Actinobacteriota;Acidimicrobiia;Acidimicrobiales;RAAP-2;Bog-473	2020	49486	6253	4902	7655	523	56	0	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
ANP-S42R4_36	61.18	1.08	3884314	56.72	Partial	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;Sulfotelmatobacter	2004	25069	4315	3464	4608	900	25	0	0	0	0	Bacteria;Acidobacteria
ANP-S42R4_62	93.21	1.92	5419051	43.2	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavihumibacter	1007	27784	4724	3401	6709	1147	34	1	1	1	1	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales
ANP-S42R4_63	82.53	3.96	3487437	58.62	Medium quality	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;Palsa-295	1021	24902	3892	2934	4663	896	31	0	0	0	0	Bacteria;Acidobacteria
ANP-S42R4_68	75.26	1.14	4232434	69.72	Medium quality	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-465	1011	49306	6837	4800	9826	619	33	0	0	0	0	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
ANP-S42R4_98	92.25	2.03	3194438	57.96	Near complete	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;UBA10450;Palsa-1392	1111	43985	9621	6832	14319	332	46	1	1	1	1	Bacteria;Verrucomicrobia;Spartobacteria
ANP-S42R4_99	91.25	6.6	6133094	53.41	Medium quality	Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;SCAWS-G2	1158	24343	4739	3962	5300	1294	36	3	2	4	1	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
ANP-S42R5_100	57.85	1.15	3298264	39.77	Partial	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Palsa-955	1502	59941	2885	2417	3001	1143	16	0	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
ANP-S42R5_18	85.65	0.29	2864224	61.1	Medium quality	Bacteria;Eremiobacterota;Eremiobacteria;Eremiobacterales;Eremiobacteraceae	1512	25191	4781	3626	5663	599	35	0	1	0	0	Bacteria;candidate division WPS-2
ANP-S42R5_30	91.88	1.79	2717635	68.55	Near complete	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Palsa-744	8346	163151	54352	50076	67671	50	40	1	0	1	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S42R5_35	96.76	0	3230683	67.29	Near complete	Bacteria;Dormibacterota;Dormibacteria;UBA8260;UBA8260;Palsa-851	1580	173077	29639	12897	70640	109	44	1	1	2	1	Bacteria;candidate division AD3
ANP-S42R5_72	90.97	1.71	3811180	58.04	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;UBA7541;UBA7541;UBA7541	2014	64350	10675	7648	15723	357	35	0	1	0	0	Bacteria;Acidobacteria
ANP-S42R5_96	82.93	2.14	3866724	66.71	Medium quality	Bacteria;Actinobacteriota;Acidimicrobiia;IMCC26256;PALSA-610	1110	19682	4171	3500	4740	927	38	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria
ANP-S43R1_13	91.89	2.67	4914708	58.45	Near complete	Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriales;Koribacteraceae;QIAJ01	2001	68253	8562	6576	10896	574	36	1	0	1	0	Bacteria;Acidobacteria
ANP-S43R1_1	65.75	0.72	3244435	59.63	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E;Pseudomonas_E sp000282515	2004	94028	15673	9859	28025	207	24	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas
ANP-S43R1_29	96.97	1.37	4720330	62.5	Near complete	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Opitutaceae	1525	204727	17102	11114	28084	276	47	1	0	1	0	Bacteria;Verrucomicrobia;Opitutae
ANP-S43R1_39	86.68	2.53	1983098	61.08	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Microbacteriaceae	1219	31494	5902	4451	7194	336	34	1	0	1	0	Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae
ANP-S43R1_42	72.36	3.56	1996299	65.36	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;FEN-1191	1504	16774	3676	2990	4325	543	18	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
ANP-S43R1_67	99.04	0.49	4952224	57.98	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Rhodoferax	1523	232290	41268	29241	67322	120	43	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax
ANP-S43R1_6	69.69	1.05	2353725	57.58	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Anderseniellaceae;PALSA-927	1001	16872	3072	2491	3446	766	29	0	0	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ANP-S43R2_112	94.84	4.43	3042977	60.69	Near complete	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methyloligellaceae;Methyloceanibacter	1501	78230	10867	4140	27569	280	43	1	1	0	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ANP-S43R2_141	92.74	2.71	3099411	68.88	Near complete	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;70-9	1002	53855	4383	2435	7179	707	51	2	8	15	1	Bacteria;Actinobacteria;Actinobacteria
ANP-S43R2_14	94.09	3.04	4174824	41.46	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;JJ008	2013	61043	8715	5539	12675	479	34	1	1	1	1	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
ANP-S43R2_161	80.87	4.25	2137444	66.76	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;SCUD01	1504	52908	5669	2925	10036	377	17	0	1	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
ANP-S43R2_177	64.29	1.69	4097143	64.36	Partial	Bacteria;Myxococcota;Polyangia;Polyangiales	1001	42811	2720	2322	3022	1506	12	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
ANP-S43R2_23	81.57	2.9	2511493	52.48	Medium quality	Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Pseudopelobacteraceae;Pseudopelobacter	1504	37840	7034	5236	8901	357	32	0	2	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae
ANP-S43R2_45	93.27	4.37	4420370	64.69	Near complete	Bacteria;Actinobacteriota;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae	1514	65937	10995	8130	17403	402	47	1	0	0	0	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae
ANP-S43R2_57	82.61	0.46	1838946	69.76	Medium quality	Bacteria;Chloroflexota;Ellin6529;QHBO01;QHBO01;CF-167	2055	53162	9781	6971	12882	188	42	0	1	0	0	Bacteria;Chloroflexi
ANP-S43R2_61	75.27	0.05	2940041	70.62	Medium quality	Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Angustibacteraceae	1507	43976	8054	5817	11518	365	25	0	0	0	0	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae
ANP-S43R3_118	92.62	3.27	3974031	62.24	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;UBA964	2005	92345	13656	9183	21292	291	40	0	1	0	0	Bacteria;Proteobacteria
ANP-S43R3_125	74.91	3.95	2107808	52.85	Medium quality	Bacteria;Desulfobacterota;Desulfuromonadia;Geobacterales;Pseudopelobacteraceae;Pseudopelobacter	1001	11424	2028	1616	2225	1039	33	0	0	0	0	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae
ANP-S43R3_140	79.04	5.73	5515109	62.5	Medium quality	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium	1002	18380	2640	2069	3110	2089	34	1	1	1	1	Bacteria;Proteobacteria;Alphaproteobacteria
ANP-S43R3_141	95.24	6.42	4997567	41.27	Medium quality	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;JJ008	2001	77342	8631	4879	14203	579	39	1	0	0	0	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
ANP-S43R3_149	85.98	1.35	3695881	39.88	Medium quality	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;VBAT01	1030	32825	4738	3720	5695	780	40	1	1	0	0	Bacteria;Bacteroidetes
ANP-S43R3_21	81.07	0	3308735	63.61	Medium quality	Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;GWC2-71-9;SPDF01	2005	40464	5835	4557	6897	567	19	0	1	0	0	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales
ANP-S43R3_56	93.45	3.14	5794136	40.78	Near complete	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;VBAT01	2072	71168	12847	8762	18099	451	46	1	1	1	1	Bacteria;Bacteroidetes
ANP-S43R3_83	93.05	3.2	4146364	62.99	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae	2021	119161	12303	7202	20581	337	34	1	1	1	1	Bacteria;Proteobacteria;Gammaproteobacteria
ANP-S43R3_93	83.76	3.91	5056965	64.08	Medium quality	Bacteria;Myxococcota;Polyangia;Palsa-1104;Fen-1088;FEN-1088	1055	29261	5133	4193	6112	985	31	1	0	1	0	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
ANP-S43R4_140	98.68	0.65	3571872	61	Near complete	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;SCMQ01	1068	118166	19100	12228	33237	187	39	0	0	0	0	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
ANP-S43R4_159	66.48	2.43	1929217	66.23	Partial	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;SCUD01	2007	17105	4306	3508	4908	448	17	0	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
ANP-S43R4_161	66.16	1.87	1920503	66.44	Partial	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Palsa-892	2001	16022	4374	3450	4915	439	34	1	0	1	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
ANP-S43R4_184	70.11	3.58	2304321	62.92	Medium quality	Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;FEN-1191	2003	37489	5285	4105	6402	436	29	1	0	0	0	Bacteria;Proteobacteria;Gammaproteobacteria
